EV	DT	TS	P	Type	E1	D3	PX3	PY3	PZ3	X3	Y3	Z3	time3	PX1	PY1	PZ1	X1	Y1	Z1	time1	nCap	
24663	1	4500001	4100000	11	0.07951345025	0.07951345025	-0	0	-0	14.14330559	-16.10999369	34.91491602	10874.99741	-0.1367218862	0.09632732664	-0.2441580094	14.14558372	-16.11159875	34.9189843	10874.99738	0	
24684	1	100148	0	2112	6.551897513e-08	0	0.005906632552	0.006414320339	-0.006245875333	25.18447134	-36.51507132	32.65257723	586973.3681	0.006039239743	-0.008157538111	0.00448339985	8.200704228	-13.57414939	20.044199	578159.6724	0	
24684	1	100149	0	2112	6.122127161e-08	0	0.005552461663	0.007884252491	0.00295675796	34.37692471	-26.53250679	22.93216256	591850.8736	0.005906632552	0.006414320339	-0.006245875333	25.18447134	-36.51507132	32.65257723	586973.3681	0	
24684	1	100150	0	2112	5.41386953e-08	0	0	0	0	35.24214037	-25.30393843	23.39290114	592339.2393	0.005552461663	0.007884252491	0.00295675796	34.37692471	-26.53250679	22.93216256	591850.8736	1	
24684	1	12700001	100000	71032	0.0004147824802	0.0004147824802	-0	-0	0	35.24214036	-25.30393844	23.39290114	592339.2393	-5.025146069	-5.153136533	1.727932811	35.24214037	-25.30393843	23.39290114	592339.2393	0	
24684	1	12700002	100000	71032	0	0	-0	-0	0	35.24214036	-25.30393844	23.39290114	3.304704155e+14	-0	-0	0	35.24214036	-25.30393844	23.39290114	592339.2393	0	
24684	1	13000001	12700000	12	0.23670715	0	0.1469593196	0.01512631042	0.1849443915	43.61881928	-24.44173898	33.93472856	3.304704155e+14	0.1469593196	0.01512631042	0.1849443915	35.24214036	-25.30393844	23.39290114	3.304704155e+14	0	
24684	1	12900001	12700000	71031	4.241592251e-07	4.241592251e-07	-0	-0	-0	35.24214016	-25.30393846	23.39290089	3.304704155e+14	-0.1469610038	-0.01512648377	-0.184946511	35.24214036	-25.30393844	23.39290114	3.304704155e+14	0	
24684	1	12900002	12700000	71031	0	0	-0	-0	-0	35.24214016	-25.30393846	23.39290089	3.304704155e+14	-0	-0	-0	35.24214016	-25.30393846	23.39290089	3.304704155e+14	0	
24684	1	12600001	100000	70032	6.541085895e-08	6.541085895e-08	0	-0	-0	34.3769248	-26.53250685	22.9321625	591850.8739	0.0690008971	-0.04089480041	-0.04566512939	34.37692471	-26.53250679	22.93216256	591850.8736	0	
24684	1	12600002	100000	70032	0	0	0	-0	-0	34.3769248	-26.53250685	22.9321625	591850.8739	0	-0	-0	34.3769248	-26.53250685	22.9321625	591850.8739	0	
24684	1	12500001	100000	74032	1.308217179e-08	1.308217179e-08	0	-0	0	25.18447138	-36.51507134	32.65257727	586973.3684	0.02921147161	-0.009784845327	0.02919113125	25.18447134	-36.51507132	32.65257723	586973.3681	0	
24684	1	12500002	100000	74032	0	0	0	-0	0	25.18447138	-36.51507134	32.65257727	586973.3684	0	-0	0	25.18447138	-36.51507134	32.65257727	586973.3684	0	
24684	1	12800001	100000	22	7.415957	0	5.050291113	5.167568504	-1.669495028	45.37210204	-14.93873973	20.044199	592339.2889	5.050291113	5.167568504	-1.669495028	35.24214037	-25.30393843	23.39290114	592339.2393	0	
24797	1	300027	0	22	0.2124162807	0	-0.1192330888	-0.02103738649	-0.0935753935	-25.61349687	-42.85411011	22.00517833	3.106755876	-0.06956281627	0.1996279706	0.02074522205	-25.57518584	-42.96405322	21.99375311	3.106365652	0	
24797	1	300028	0	22	0.1530210945	0	-0.1192330888	-0.02103738649	-0.0935753935	-25.72594702	-42.87395072	21.91692626	3.107237262	-0.1192330888	-0.02103738649	-0.0935753935	-25.61349687	-42.85411011	22.00517833	3.106755876	0	
24797	1	800001	300000	11	0.05939518617	0.05939518617	0	0	0	-25.61290521	-42.8514816	22.00654009	3.10677854	0.04967027251	0.2206653571	0.1143206155	-25.61349687	-42.85411011	22.00517833	3.106755876	0	
26318	1	300022	0	22	0.2914154606	0	-0.01806308239	-0.14994082	0.1728003572	35.67352891	2.926045022	25.51551837	2.95403364	0.2336783434	-0.09499264132	0.1459239547	26.91191846	6.487729459	20.044199	2.917587011	0	
26318	1	300023	0	22	0.229496161	0	0.04826242511	-0.01610131642	-0.1218268914	35.35354187	0.269847238	28.57667227	2.96759475	-0.01806308239	-0.14994082	0.1728003572	35.67352891	2.926045022	25.51551837	2.95403364	0	
26318	1	300024	0	22	0.1320238824	0.011103	0	-0	-0	35.72976037	0.1443331725	27.62699909	2.971027663	0.04826242511	-0.01610131642	-0.1218268914	35.35354187	0.269847238	28.57667227	2.96759475	0	
26318	1	1100001	300000	11	0.1209208824	0.1209208824	-0	-0	-0	35.72801534	0.1393207652	27.61855664	2.971084205	-0.06505367385	-0.1868593456	-0.3147289985	35.72976037	0.1443331725	27.62699909	2.971027663	0	
26318	1	1000001	300000	11	0.09747227857	0.09747227857	-0	-0	0	35.35214607	0.2670306391	28.58287258	2.967637464	-0.0663255075	-0.1338395036	0.2946272486	35.35354187	0.269847238	28.57667227	2.96759475	0	
26318	1	900001	300000	11	0.06191929956	0.06191929956	0	0	-0	35.67667549	2.926731834	25.51518244	2.954057527	0.2517414258	0.05494817871	-0.0268764025	35.67352891	2.926045022	25.51551837	2.95403364	0	
27699	1	200020	0	22	2.782132078	0	-1.150695646	-1.283371721	2.183830455	-7.286478565	41.36069245	53.368999	2.718916598	-1.150695646	-1.283371721	2.183830455	0.4578106527	49.99790405	38.67161598	2.656460028	0	
31707	1	900008	100000	22	0.7736957151	0	0.07894958867	0.3812202147	0.6686128699	-8.383906172	23.72808135	53.368999	29.67958866	0.07894958867	0.3812202147	0.6686128699	-12.31888764	4.727418961	20.044199	29.55095865	0	
32337	1	500007	300000	22	0.2731922716	0	0.1270180241	-0.09644414913	-0.04056740722	1.515298141	-14.55069911	31.50495244	2.734399223	-0.02841083904	-0.04098309999	0.2686023586	2.727534784	-12.80202793	20.044199	2.695517003	0	
32337	1	500008	300000	22	0.1645623495	0.011103	0	-0	-0	12.58035071	-22.95233807	27.97096192	2.782217938	0.1270180241	-0.09644414913	-0.04056740722	1.515298141	-14.55069911	31.50495244	2.734399223	0	
32337	1	700001	500000	11	0.1534593495	0.1534593495	-0	-0	0	12.57875931	-22.96496729	27.97845266	2.782295017	-0.04576269438	-0.3631683452	0.2154052495	12.58035071	-22.95233807	27.97096192	2.782217938	0	
32337	1	600001	500000	11	0.1086299221	0.1086299221	-0	0	0	1.511599742	-14.54937943	31.51230908	2.734448405	-0.1554288632	0.05546104913	0.3091697658	1.515298141	-14.55069911	31.50495244	2.734399223	0	
32766	1	100058	0	2112	0.04128853396	0	0.9970354703	-7.126720912	-5.079766392	-44.71645627	-22.37048365	40.62094579	220.3567016	0.9970354703	-7.126720912	-5.079766392	-47.21859126	-4.485445177	53.368999	212.4912166	0	
32766	1	100063	0	2112	0.03911480679	0	4.006978087	-3.509420597	6.509256785	-42.00156844	-19.78193712	36.49055626	225.8205604	2.002897789	8.333432783	-0.213690246	-43.26908256	-25.05566791	36.62578803	223.8371235	0	
32766	1	100064	0	2112	0.03764555189	0	4.253798715	7.09503731	0.5157077426	-36.83396284	-24.30786691	44.88522952	229.8625584	4.006978087	-3.509420597	6.509256785	-42.00156844	-19.78193712	36.49055626	225.8205604	0	
32766	1	100065	0	2112	0.03655891266	0	2.641379003	4.517802854	-6.363046526	-25.99607716	-6.231035258	46.19915665	237.8478508	4.253798715	7.09503731	0.5157077426	-36.83396284	-24.30786691	44.88522952	229.8625584	0	
32766	1	100066	0	2112	0.03612014926	0	-5.876402604	2.94908971	-4.858592568	-25.25041492	-4.955657888	44.40286633	238.732629	2.641379003	4.517802854	-6.363046526	-25.99607716	-6.231035258	46.19915665	237.8478508	0	
32766	1	100067	0	2112	0.03556638915	0	-5.876402604	2.94908971	-4.858592568	-49.1872	7.057087207	24.6120021	251.4992807	-5.876402604	2.94908971	-4.858592568	-25.25041492	-4.955657888	44.40286633	238.732629	0	
32766	1	2500001	100000	76032	0.0005539227277	0.0005539227277	0	0	-0	-25.25041491	-4.955657886	44.40286633	238.7326292	8.578982083	1.59350409	-1.480188865	-25.25041492	-4.955657888	44.40286633	238.732629	0	
32766	1	2500002	100000	76032	0	0	0	0	-0	-25.25041491	-4.955657886	44.40286633	238.7326292	0	0	-0	-25.25041491	-4.955657886	44.40286633	238.7326292	0	
32766	1	2400001	100000	70032	0.0004389000023	0.0004389000023	0	0	0	-25.99607716	-6.231035255	46.19915666	237.847851	1.648591837	2.557913536	6.920950952	-25.99607716	-6.231035258	46.19915665	237.8478508	0	
32766	1	2400002	100000	70032	0	0	0	0	0	-25.99607716	-6.231035255	46.19915666	237.847851	0	0	0	-25.99607716	-6.231035255	46.19915666	237.847851	0	
32766	1	2300001	100000	74032	0.001086945762	0.001086945762	-0	-0	0	-36.83396285	-24.30786693	44.88522953	229.8625587	-0.3055476121	-10.63168705	6.043706892	-36.83396284	-24.30786691	44.88522952	229.8625584	0	
32766	1	2300002	100000	74032	0	0	-0	-0	0	-36.83396285	-24.30786693	44.88522953	229.8625587	-0	-0	0	-36.83396285	-24.30786693	44.88522953	229.8625587	0	
32766	1	2200001	100000	70032	0.001469700452	0.001469700452	-0	0	-0	-42.00156844	-19.7819371	36.49055625	225.8205609	-1.950993482	11.92716059	-6.733763004	-42.00156844	-19.78193712	36.49055626	225.8205604	0	
32766	1	2200002	100000	70032	0	0	-0	0	-0	-42.00156844	-19.7819371	36.49055625	225.8205609	-0	0	-0	-42.00156844	-19.7819371	36.49055625	225.8205609	0	
34720	1	300024	0	22	0.5475770085	0	-0.2909137471	-0.1700320026	0.2509049	-6.58664327	-34.49872484	29.92301475	2.820717158	-0.02552285067	-0.1500143973	0.5260084077	-6.107305801	-31.68134669	20.044199	2.786413795	0	
34720	1	300025	0	22	0.4201130313	0	-0.04520220833	0.1781697284	-0.06444018998	-10.51631486	-36.79552221	33.31224563	2.839646584	-0.2909137471	-0.1700320026	0.2509049	-6.58664327	-34.49872484	29.92301475	2.820717158	0	
34720	1	300026	0	22	0.1947825193	0	-0.06491501261	0.166601181	-0.07565570913	-10.59317015	-36.49258819	33.20268086	2.840751282	-0.04520220833	0.1781697284	-0.06444018998	-10.51631486	-36.79552221	33.31224563	2.839646584	0	
34720	1	300027	0	22	0.194148651	0	0.1056724998	0.1166041714	0.008563484446	-15.55213301	-23.76565436	27.4232188	2.890223273	-0.06491501261	0.166601181	-0.07565570913	-10.59317015	-36.49258819	33.20268086	2.840751282	0	
34720	1	300028	0	22	0.1575961398	0.011103	0	0	0	-15.04309554	-23.20395768	27.46447017	2.892755558	0.1056724998	0.1166041714	0.008563484446	-15.55213301	-23.76565436	27.4232188	2.890223273	0	
34720	1	1100001	300000	11	0.1464931398	0.1464931398	0	0	0	-15.03855457	-23.19956933	27.47661556	2.892828122	0.1372455239	0.1326327191	0.3670805599	-15.04309554	-23.20395768	27.46447017	2.892755558	0	
34720	1	1000001	300000	11	0.03655251127	0.03655251127	-0	0	-0	-15.55328248	-23.76531747	27.42265131	2.89023558	-0.1705875124	0.04999700957	-0.08421919358	-15.55213301	-23.76565436	27.4232188	2.890223273	0	
34720	1	900001	300000	11	0.0006338683009	0.0006338683009	0	0	0	-10.59316757	-36.49258668	33.20268233	2.840751505	0.01971280427	0.01156854739	0.01121551915	-10.59317015	-36.49258819	33.20268086	2.840751282	0	
34720	1	800001	300000	11	0.2253305119	0.2253305119	-0	-0	0	-10.52902619	-36.81353564	33.3285593	2.839773652	-0.2457115388	-0.348201731	0.31534509	-10.51631486	-36.79552221	33.31224563	2.839646584	0	
34720	1	700001	300000	11	0.1274639773	0.1274639773	0	0	0	-6.579097099	-34.49815565	29.93083709	2.820777716	0.2653908965	0.02001760532	0.2751035077	-6.58664327	-34.49872484	29.92301475	2.820717158	0	
35224	1	100098	0	2112	4.408821042e-08	0	0.003285427781	0.003192254492	0.007865302673	-32.61766734	-35.21766566	53.368999	219969.3796	0.003285427781	0.003192254492	0.007865302673	-34.05252028	-36.61182681	49.93396604	218600.6371	0	
35224	1	3800003	100000	22	5.320198522	0	-0.3920601248	1.136762635	-5.182525628	-34.11829983	-26.04296266	20.044199	221158.1658	-0.3920601248	1.136762635	-5.182525628	-31.59726546	-33.35260089	53.368999	221158.0517	0	
35224	1	4200003	4000000	-12	1.620754661	0	0.4444830636	0.7269109949	-1.378724368	-19.66639207	-14.86415455	20.044199	2.022945125e+11	0.4444830636	0.7269109949	-1.378724368	-30.40988043	-32.43413742	53.368999	2.022945125e+11	0	
35224	1	5200003	4500000	22	0.51099891	0.011103	0	0	-0	-24.19857716	-28.94472944	52.66561855	221158.0896	0.1927786399	0.3829435976	-0.2780476274	-24.68625162	-29.9134665	53.368999	221158.0853	0	
35224	1	6300001	5200000	11	0.49989591	0.03470118175	-0.2134314172	0.6179601973	-0.4615773137	-24.20477829	-28.93295412	52.65302859	221158.0897	-0.2952429608	0.5606360905	-0.5994224046	-24.19857716	-28.94472944	52.66561855	221158.0896	0	
35224	1	6300002	5200000	11	0.4385279605	0.4385279605	-0	0	-0	-24.22529729	-28.87354427	52.60865317	221158.09	-0.2134314172	0.6179601973	-0.4615773137	-24.20477829	-28.93295412	52.65302859	221158.0897	0	
35224	1	6700001	6300000	22	0.02666676776	0.011103	-0	0	-0	-24.34025386	-28.9199147	52.44297707	221158.0905	-0.01443401422	0.001389263406	-0.02237958184	-24.20477829	-28.93295412	52.65302859	221158.0897	0	
35224	1	6800001	6700000	11	0.01556376776	0.01556376776	-0	0	-0	-24.34041322	-28.91970138	52.44280075	221158.0905	-0.06341358844	0.08488133544	-0.07015870072	-24.34025386	-28.9199147	52.44297707	221158.0905	0	
37753	1	4300032	100000	22	0.5592315085	0	-0.07586001408	0.4006008829	0.3827585021	10.75136508	-30.02024005	53.368999	105688.6404	-0.07586001408	0.4006008829	0.3827585021	14.14789709	-47.95661589	36.23149221	105688.5569	0	
37847	1	300019	0	22	1.849401407	0	-0.2737828769	-0.1148014307	1.65452907	-1.468067973	49.53379576	29.56543856	2.69957542	-0.04805395595	-0.4786088406	1.785751931	-1.42329383	49.97973824	27.90156908	2.693827528	0	
37847	1	300020	0	22	1.680952966	0	-0.2737828769	-0.1148014307	1.65452907	-5.406957519	47.88215794	53.368999	2.780243622	-0.2737828769	-0.1148014307	1.65452907	-1.468067973	49.53379576	29.56543856	2.69957542	0	
37847	1	500001	300000	11	0.1684484409	0.1684484409	0	-0	0	-1.45940434	49.51983258	29.57047499	2.699662409	0.225728921	-0.3638074099	0.1312228615	-1.468067973	49.53379576	29.56543856	2.69957542	0	
37991	1	200019	0	22	2.091506169	0	-0.9827844997	-1.381098252	1.225193985	-4.183026543	-30.12783956	53.368999	2.806631715	-0.9827844997	-1.381098252	1.225193985	22.54832971	7.437495865	20.044199	2.616873257	0	
38774	1	3900013	3600000	22	1.371760708	0	0.1689328033	0.1178659161	-0.1806234152	-9.326478689	-33.93750351	38.58377522	239258.3802	-0.3845464142	0.6945348054	1.118692496	-2.95356783	-45.4477094	20.044199	239258.3044	0	
38774	1	3900014	3600000	22	0.2739625601	0	0.09850658866	0.147103141	-0.2010661165	-7.232812362	-32.47673393	36.34522146	239258.3916	0.1689328033	0.1178659161	-0.1806234152	-9.326478689	-33.93750351	38.58377522	239258.3802	0	
38774	1	3900015	3600000	22	0.2679001032	0	0.09850658866	0.147103141	-0.2010661165	0.7534070095	-20.55064888	20.044199	239258.464	0.09850658866	0.147103141	-0.2010661165	-7.232812362	-32.47673393	36.34522146	239258.3916	0	
38774	1	4500001	3900000	11	0.006062456844	0.006062456844	0	-0	0	-7.232749435	-32.47676005	36.34523972	239258.3916	0.07042621461	-0.0292372249	0.0204427013	-7.232812362	-32.47673393	36.34522146	239258.3916	0	
38774	1	4400001	3900000	11	1.097798148	0.8968517616	0.3839397617	0.3113939765	0.03701716162	-9.433609536	-33.82588409	38.83526942	239258.3813	-0.5534792174	0.5766688892	1.299315911	-9.326478689	-33.93750351	38.58377522	239258.3802	0	
38774	1	4400002	3900000	11	0.2009463867	0.2009463867	0	0	0	-9.415920711	-33.81153759	38.83697487	239258.3814	0.3839397617	0.3113939765	0.03701716162	-9.433609536	-33.82588409	38.83526942	239258.3813	0	
39184	1	5100006	100000	22	5.047994928	0	-0.1122306659	-2.289516056	-2.17757876	-7.563714361	5.390230399	20.26461294	238243.7407	-0.7194864214	-4.548917543	-2.066867501	-0.5083514471	49.99741572	40.53254279	238243.5756	0	
39184	1	5100007	100000	22	3.161697131	0	-0.1122306659	-2.289516056	-2.17757876	-7.57507432	5.158486194	20.044199	238243.7417	-0.1122306659	-2.289516056	-2.17757876	-7.563714361	5.390230399	20.26461294	238243.7407	0	
39184	1	7800001	5100000	11	1.886297797	0.05796071991	0.420285164	-2.108873777	-0.7664103018	-7.593429166	5.284282989	20.28598508	238243.7411	-0.6072557555	-2.259401488	0.1107112584	-7.563714361	5.390230399	20.26461294	238243.7407	0	
39184	1	7800002	5100000	11	1.828337078	0.05622985872	-0.3471096505	-1.325053764	-1.753625137	-7.570772834	5.201287646	20.23347908	238243.7414	0.420285164	-2.108873777	-0.7664103018	-7.593429166	5.284282989	20.28598508	238243.7411	0	
39184	1	7800003	5100000	11	1.772107219	0.1361060622	-0.8519286799	-0.9369375214	-1.656760395	-7.606304274	5.122727845	20.1753139	238243.7417	-0.3471096505	-1.325053764	-1.753625137	-7.570772834	5.201287646	20.23347908	238243.7414	0	
39184	1	7800004	5100000	11	1.636001157	0.06481735182	-0.8789879308	-1.052581111	-1.481154345	-7.669653524	5.089549037	20.10416529	238243.7421	-0.8519286799	-0.9369375214	-1.656760395	-7.606304274	5.122727845	20.1753139	238243.7417	0	
39184	1	7800005	5100000	11	1.571183805	0.04908173967	-0.6818359975	0.02643426625	-1.845746622	-7.705240392	5.046934043	20.044199	238243.7423	-0.8789879308	-1.052581111	-1.481154345	-7.669653524	5.089549037	20.10416529	238243.7421	0	
39448	1	200018	0	22	2.911973373	0	-1.019406606	-0.5313025525	2.675465697	24.70847972	-10.36848729	53.368999	2.769693229	-1.019406606	-0.5313025525	2.675465697	37.40590332	-3.750741704	20.044199	2.648707301	0	
39557	1	5500003	100000	22	7.916043918	0	1.912074306	-3.98389401	0.1597929805	9.386587526	28.49507279	22.9346072	223708.8915	2.850237748	-6.86050801	2.733738454	6.373003492	35.7487545	20.044199	223708.8636	0	
39557	1	5500004	100000	22	4.421874425	0	1.912074306	-3.98389401	0.1597929805	38.42034335	-31.99808146	25.36097231	223709.1154	1.912074306	-3.98389401	0.1597929805	9.386587526	28.49507279	22.9346072	223708.8915	0	
39557	1	5700003	5400000	-12	0.1632170881	0	0.06379337233	-0.1488188258	0.02057135349	36.45340438	-34.22205881	28.01434057	1.783275929e+14	0.06379337233	-0.1488188258	0.02057135349	11.73737345	23.4361362	20.044199	1.783275929e+14	0	
39557	1	5900001	5500000	11	3.494169493	0.06939824888	0.2533653676	-2.500535897	2.912180991	9.391990041	28.38636623	23.03046453	223708.892	0.938163442	-2.876614	2.573945473	9.386587526	28.49507279	22.9346072	223708.8915	0	
39557	1	5900002	5500000	11	3.369567002	0.2007457542	-0.5229189838	-3.053567712	1.759742229	9.415144943	28.24184294	23.1330246	223708.8925	0.2533653676	-2.500535897	2.912180991	9.391990041	28.38636623	23.03046453	223708.892	0	
39557	1	5900003	5500000	11	3.088380569	0.08089299986	-0.5366060474	-3.036047791	1.545193807	9.432973073	28.10788825	23.20913972	223708.893	-0.5229189838	-3.053567712	1.759742229	9.415144943	28.24184294	23.1330246	223708.8925	0	
39557	1	5900004	5500000	11	2.975299417	1.138571867	-1.683443925	-0.8384679967	1.309078918	9.124774583	27.38988002	23.28982593	223708.8955	-0.5366060474	-3.036047791	1.545193807	9.432973073	28.10788825	23.20913972	223708.893	0	
39557	1	5900005	5500000	11	1.83672755	0.5812435142	-0.8180617682	-1.306398984	-0.5789187273	8.731109053	27.19380818	23.59594794	223708.8973	-1.683443925	-0.8384679967	1.309078918	9.124774583	27.38988002	23.28982593	223708.8955	0	
39557	1	5900006	5500000	11	1.212999391	1.11339331	0.1616807269	-0.2390784963	-0.1685804964	8.562168936	26.92402024	23.47639389	223708.8985	-0.8180617682	-1.306398984	-0.5789187273	8.731109053	27.19380818	23.59594794	223708.8973	0	
39557	1	5900007	5500000	11	0.09960608068	0.09960608068	0	-0	-0	8.565656413	26.91886328	23.47275758	223708.8985	0.1616807269	-0.2390784963	-0.1685804964	8.562168936	26.92402024	23.47639389	223708.8985	0	
39557	1	7100001	5900000	22	0.0424846448	0.011103	-0	-0	-0	8.311631257	26.80589653	23.41757983	223708.8993	-0.02977463891	-0.02753406598	-0.01266061343	8.731109053	27.19380818	23.59594794	223708.8973	0	
39557	1	7000001	5900000	22	0.03218815196	0.011103	-0	-0	0	9.371122403	27.85244649	23.327136	223708.894	-0.006910408276	-0.02853981793	0.01318340534	9.432973073	28.10788825	23.20913972	223708.893	0	
39557	1	6900001	5900000	22	0.08044067874	0.011103	-0	-0	0	9.335287259	27.05127185	23.99966834	223708.8975	-0.004355840611	-0.06493974805	0.04727111774	9.415144943	28.24184294	23.1330246	223708.8925	0	
39557	1	6800001	5900000	22	0.05520424199	0.011103	0	-0	0	9.780687213	26.78086217	24.60689284	223708.8996	0.009397327385	-0.03881542857	0.03811247927	9.391990041	28.38636623	23.03046453	223708.892	0	
